datetime,datetime,random,year,month,day,sazonal,timeSeries
2022-01-02 08:00:00,2022-01-02 08:00:00,0.9206115002027446,2022,1,2,0.9997530965806385,10.91814246600913
2022-01-02 09:00:00,2022-01-02 09:00:00,0.5453379145906996,2022,1,2,0.999737424686215,10.54271216145285
2022-01-02 10:00:00,2022-01-02 10:00:00,0.2230453205961771,2022,1,2,0.9997212706653522,10.220258027249699
2022-01-02 11:00:00,2022-01-02 11:00:00,0.9976556359859071,2022,1,2,0.9997046345258405,10.994701981244312
2022-01-02 12:00:00,2022-01-02 12:00:00,0.8082577875422181,2022,1,2,0.9996875162757026,10.805132950299244
2022-01-02 13:00:00,2022-01-02 13:00:00,0.6630806066275866,2022,1,2,0.9996699159231939,10.659779765859525
2022-01-02 14:00:00,2022-01-02 14:00:00,0.9114504602737685,2022,1,2,0.9996518334768022,10.90796879504179
2022-01-02 15:00:00,2022-01-02 15:00:00,0.11767717283749701,2022,1,2,0.9996332689452478,10.114009862289976
2022-01-02 16:00:00,2022-01-02 16:00:00,0.8553765346701556,2022,1,2,0.9996142223374836,10.85151875804499
2022-01-02 17:00:00,2022-01-02 17:00:00,0.9391608012612243,2022,1,2,0.9995946936626949,10.935107737888174
2022-01-02 18:00:00,2022-01-02 18:00:00,0.6736421886281438,2022,1,2,0.9995746829302993,10.669389017931136
2022-01-02 19:00:00,2022-01-02 19:00:00,0.27884607296978403,2022,1,2,0.9995541901499472,10.274387974469256
2022-01-02 20:00:00,2022-01-02 20:00:00,0.92160419650358,2022,1,2,0.9995332153315211,10.91693634981879
2022-01-02 21:00:00,2022-01-02 21:00:00,0.6865905573485372,2022,1,2,0.9995117584851364,10.681708142199902
2022-01-02 22:00:00,2022-01-02 22:00:00,0.22656103005132355,2022,1,2,0.9994898196211406,10.221459226262729
2022-01-02 23:00:00,2022-01-02 23:00:00,0.3520368716287917,2022,1,2,0.9994673987501137,10.34671085912993
2022-01-03 00:00:00,2022-01-03 00:00:00,0.5626965071204936,2022,1,3,0.9994444958828685,10.55714146594918
2022-01-03 01:00:00,2022-01-03 01:00:00,0.272305182647574,2022,1,3,0.9994211110304497,10.266516292952073
2022-01-03 02:00:00,2022-01-03 02:00:00,0.820594172801896,2022,1,3,0.999397244204135,10.814566614843246
2022-01-03 03:00:00,2022-01-03 03:00:00,0.6267873347156605,2022,1,3,0.999372895415434,10.620516288869998
2022-01-03 04:00:00,2022-01-03 04:00:00,0.4538532363966411,2022,1,3,0.999348064676089,10.447333883157532
2022-01-03 05:00:00,2022-01-03 05:00:00,0.9800952802926141,2022,1,3,0.999322751998075,10.973322800273364
2022-01-03 06:00:00,2022-01-03 06:00:00,0.09401654436089335,2022,1,3,0.9992969573935987,10.086986118296881
2022-01-03 07:00:00,2022-01-03 07:00:00,0.2062706930617324,2022,1,3,0.9992706808750998,10.198977501812731
2022-01-03 08:00:00,2022-01-03 08:00:00,0.27753942787718766,2022,1,3,0.9992439224552503,10.269978652429689
2022-01-03 09:00:00,2022-01-03 09:00:00,0.3517560593998982,2022,1,3,0.9992166821469545,10.343922880869442
2022-01-03 10:00:00,2022-01-03 10:00:00,0.5469294253128332,2022,1,3,0.999188959963349,10.538819024946323
2022-01-03 11:00:00,2022-01-03 11:00:00,0.3536503606950854,2022,1,3,0.9991607559178031,10.345257919873116
2022-01-03 12:00:00,2022-01-03 12:00:00,0.4821570374944647,2022,1,3,0.9991320700239181,10.473477737733647
2022-01-03 13:00:00,2022-01-03 13:00:00,0.590814063542519,2022,1,3,0.9991029022955281,10.5818430864978
2022-01-03 14:00:00,2022-01-03 14:00:00,0.5620770952551878,2022,1,3,0.9990732527466991,10.552809622722178
2022-01-03 15:00:00,2022-01-03 15:00:00,0.531051420718768,2022,1,3,0.9990431213917298,10.521482634636065
2022-01-03 16:00:00,2022-01-03 16:00:00,0.7294842144278635,2022,1,3,0.9990125082451511,10.719609296879375
2022-01-03 17:00:00,2022-01-03 17:00:00,0.6548577462621342,2022,1,3,0.9989814133217262,10.644671879479397
2022-01-03 18:00:00,2022-01-03 18:00:00,0.7831690877322183,2022,1,3,0.9989498366364509,10.772667454096727
2022-01-03 19:00:00,2022-01-03 19:00:00,0.6123318601011946,2022,1,3,0.998917778204553,10.601509642146725
2022-01-03 20:00:00,2022-01-03 20:00:00,0.8152477146098898,2022,1,3,0.9988852380414929,10.804100095024818
2022-01-03 21:00:00,2022-01-03 21:00:00,0.41389910420975473,2022,1,3,0.998852216162963,10.402421265839385
2022-01-03 22:00:00,2022-01-03 22:00:00,0.9702569764307745,2022,1,3,0.9988187125848885,10.95844410227966
2022-01-03 23:00:00,2022-01-03 23:00:00,0.22902258152303545,2022,1,3,0.9987847273234264,10.216869854757299
2022-01-04 00:00:00,2022-01-04 00:00:00,0.4803671762306507,2022,1,4,0.9987502603949663,10.467869780180314
2022-01-04 01:00:00,2022-01-04 01:00:00,0.5280157189771213,2022,1,4,0.9987153118161298,10.51516883713842
2022-01-04 02:00:00,2022-01-04 02:00:00,0.2701042674168881,2022,1,4,0.9986798816037711,10.2569030834546
2022-01-04 03:00:00,2022-01-04 03:00:00,0.21245988347698386,2022,1,4,0.9986439697749765,10.198899581226748
2022-01-04 04:00:00,2022-01-04 04:00:00,0.6373775788673786,2022,1,4,0.9986075763470647,10.623453342338024
2022-01-04 05:00:00,2022-01-04 05:00:00,0.2558324460053739,2022,1,4,0.9985707013375863,10.241539459381238
2022-01-04 06:00:00,2022-01-04 06:00:00,0.07999116602901568,2022,1,4,0.9985333447643246,10.065324613672262
2022-01-04 07:00:00,2022-01-04 07:00:00,0.0857783092394796,2022,1,4,0.9984955066452949,10.070733375692429
2022-01-04 08:00:00,2022-01-04 08:00:00,0.9505035864111716,2022,1,4,0.9984571869987445,10.935075456398616
2022-01-04 09:00:00,2022-01-04 09:00:00,0.09727070595816079,2022,1,4,0.9984183858431536,10.081454564389697
2022-01-04 10:00:00,2022-01-04 10:00:00,0.017832754565275666,2022,1,4,0.9983791031972338,10.001623786537614
2022-01-04 11:00:00,2022-01-04 11:00:00,0.13203230024443557,2022,1,4,0.9983393390799294,10.11542569104373
2022-01-04 12:00:00,2022-01-04 12:00:00,0.9472348599003331,2022,1,4,0.9982990935104169,10.930225795004503
2022-01-04 13:00:00,2022-01-04 13:00:00,0.5737375960520792,2022,1,4,0.9982583665081046,10.556321261133125
2022-01-04 14:00:00,2022-01-04 14:00:00,0.6615456393521287,2022,1,4,0.9982171580926334,10.643717220278463
2022-01-04 15:00:00,2022-01-04 15:00:00,0.21186666162940315,2022,1,4,0.9981754682838762,10.193621344468164
2022-01-04 16:00:00,2022-01-04 16:00:00,0.6609822172311915,2022,1,4,0.9981332971019379,10.64231518825057
2022-01-04 17:00:00,2022-01-04 17:00:00,0.07956184003354827,2022,1,4,0.9980906445671558,10.060468285705106
2022-01-04 18:00:00,2022-01-04 18:00:00,0.7205064915071475,2022,1,4,0.9980475107000991,10.70098159850814
2022-01-04 19:00:00,2022-01-04 19:00:00,0.6079711367052866,2022,1,4,0.9980038955215694,10.58801009192098
2022-01-04 20:00:00,2022-01-04 20:00:00,0.15932792262227113,2022,1,4,0.9979597990526001,10.138925913148272
2022-01-04 21:00:00,2022-01-04 21:00:00,0.011747473264587693,2022,1,4,0.9979152213144571,9.99089968640916
2022-01-04 22:00:00,2022-01-04 22:00:00,0.44160141905601946,2022,1,4,0.9978701623286378,10.420303042342397
2022-01-04 23:00:00,2022-01-04 23:00:00,0.44045529110002724,2022,1,4,0.9978246221168723,10.41870151226875
2022-01-05 00:00:00,2022-01-05 00:00:00,0.10606070103378229,2022,1,5,0.9977786007011223,10.083846708045005
2022-01-05 01:00:00,2022-01-05 01:00:00,0.7654786536108644,2022,1,5,0.997732098103582,10.742799634646685
2022-01-05 02:00:00,2022-01-05 02:00:00,0.089601027406922,2022,1,5,0.9976851143466773,10.066452170873694
2022-01-05 03:00:00,2022-01-05 03:00:00,0.36031940415380237,2022,1,5,0.9976376494530662,10.336695898684464
2022-01-05 04:00:00,2022-01-05 04:00:00,0.49475669884643814,2022,1,5,0.9975897034456389,10.470653733302827
2022-01-05 05:00:00,2022-01-05 05:00:00,0.8988934010304809,2022,1,5,0.9975412763475174,10.874306164505656
2022-01-05 06:00:00,2022-01-05 06:00:00,0.4536002821031899,2022,1,5,0.997492368182056,10.42852396392375
2022-01-05 07:00:00,2022-01-05 07:00:00,0.22254599453735935,2022,1,5,0.9974429789728406,10.196975784265765
2022-01-05 08:00:00,2022-01-05 08:00:00,0.7337267521435488,2022,1,5,0.9973931087436895,10.707657839580444
2022-01-05 09:00:00,2022-01-05 09:00:00,0.6866014573581342,2022,1,5,0.9973427575186525,10.66002903254466
2022-01-05 10:00:00,2022-01-05 10:00:00,0.021030438032025756,2022,1,5,0.9972919253220119,9.993949691252146
2022-01-05 11:00:00,2022-01-05 11:00:00,0.5951124640568247,2022,1,5,0.9972406121782815,10.56751858583964
2022-01-05 12:00:00,2022-01-05 12:00:00,0.9525062266809166,2022,1,5,0.9971888181122075,10.924394407802993
2022-01-05 13:00:00,2022-01-05 13:00:00,0.08810786214268618,2022,1,5,0.9971365431487673,10.05947329363036
2022-01-05 14:00:00,2022-01-05 14:00:00,0.8212060553924376,2022,1,5,0.997083787313171,10.792043928524148
2022-01-05 15:00:00,2022-01-05 15:00:00,0.5870096016167525,2022,1,5,0.9970305506308603,10.557315107925357
2022-01-05 16:00:00,2022-01-05 16:00:00,0.34786382169454333,2022,1,5,0.9969768331275085,10.31763215296963
2022-01-05 17:00:00,2022-01-05 17:00:00,0.6134287091439696,2022,1,5,0.9969226348290212,10.582655057434181
2022-01-05 18:00:00,2022-01-05 18:00:00,0.9135647759330847,2022,1,5,0.9968679557615356,10.88224433354844
2022-01-05 19:00:00,2022-01-05 19:00:00,0.23527152341361623,2022,1,5,0.996812795951421,10.203399482927825
2022-01-05 20:00:00,2022-01-05 20:00:00,0.21805792500412213,2022,1,5,0.9967571554252782,10.185629479256903
2022-01-05 21:00:00,2022-01-05 21:00:00,0.093075471507305,2022,1,5,0.9967010342099402,10.060085813606706
2022-01-05 22:00:00,2022-01-05 22:00:00,0.8882587432674819,2022,1,5,0.9966444323324715,10.854703066592197
2022-01-05 23:00:00,2022-01-05 23:00:00,0.37486508937616647,2022,1,5,0.9965873498201685,10.340738587577851
2022-01-06 00:00:00,2022-01-06 00:00:00,0.5906593021443228,2022,1,6,0.9965297867005595,10.555957169149917
2022-01-06 01:00:00,2022-01-06 01:00:00,0.7767457856093593,2022,1,6,0.9964717430014044,10.741463215623403
2022-01-06 02:00:00,2022-01-06 02:00:00,0.21303454935868493,2022,1,6,0.9964132187506951,10.177166736865637
2022-01-06 03:00:00,2022-01-06 03:00:00,0.23326325813757087,2022,1,6,0.996354213976655,10.196805397904122
2022-01-06 04:00:00,2022-01-06 04:00:00,0.5208113617934367,2022,1,6,0.9962947287077394,10.48375864887083
2022-01-06 05:00:00,2022-01-06 05:00:00,0.9882818206336662,2022,1,6,0.9962347629726351,10.950629450360019
2022-01-06 06:00:00,2022-01-06 06:00:00,0.6534358562474126,2022,1,6,0.996174316800261,10.615179024250022
2022-01-06 07:00:00,2022-01-06 07:00:00,0.08643240159583265,2022,1,6,0.9961133902197672,10.047566303793504
2022-01-06 08:00:00,2022-01-06 08:00:00,0.2532500787187528,2022,1,6,0.9960519832605359,10.21376991132411
2022-01-06 09:00:00,2022-01-06 09:00:00,0.10622108508424288,2022,1,6,0.9959900959521808,10.06612204460605
2022-01-06 10:00:00,2022-01-06 10:00:00,0.6476853836931056,2022,1,6,0.9959277283245471,10.606962666938577
2022-01-06 11:00:00,2022-01-06 11:00:00,0.7992361517321471,2022,1,6,0.9958648804077119,10.757884955809267
2022-01-06 12:00:00,2022-01-06 12:00:00,0.15492369890490476,2022,1,6,0.9958015522319837,10.112939221224742
2022-01-06 13:00:00,2022-01-06 13:00:00,0.018947700931360445,2022,1,6,0.9957377438279029,9.976325139210388
2022-01-06 14:00:00,2022-01-06 14:00:00,0.49859591572228,2022,1,6,0.9956734552262411,10.455330467984691
2022-01-06 15:00:00,2022-01-06 15:00:00,0.9123153719136138,2022,1,6,0.9956086864580017,10.868402236493631
2022-01-06 16:00:00,2022-01-06 16:00:00,0.13827588480992936,2022,1,6,0.9955434375544198,10.093710260354126
2022-01-06 17:00:00,2022-01-06 17:00:00,0.1528108341123524,2022,1,6,0.9954777085469617,10.10758791958197
2022-01-06 18:00:00,2022-01-06 18:00:00,0.06226060277599865,2022,1,6,0.9954114994673254,10.016375597449253
2022-01-06 19:00:00,2022-01-06 19:00:00,0.11863033402761858,2022,1,6,0.9953448103474407,10.072078437502027
2022-01-06 20:00:00,2022-01-06 20:00:00,0.14282560986590886,2022,1,6,0.9952776412194684,10.095602022060593
2022-01-06 21:00:00,2022-01-06 21:00:00,0.6519440033543362,2022,1,6,0.995209992115801,10.604043924512345
2022-01-06 22:00:00,2022-01-06 22:00:00,0.4259610177104526,2022,1,6,0.9951418630690625,10.377379648401078
2022-01-06 23:00:00,2022-01-06 23:00:00,0.747735081123306,2022,1,6,0.9950732541121086,10.698467622244392
2022-01-07 00:00:00,2022-01-07 00:00:00,0.059888510323405364,2022,1,7,0.9950041652780258,10.009930163103665
2022-01-07 01:00:00,2022-01-07 01:00:00,0.6346310230142592,2022,1,7,0.9949345966001326,10.583976989015586
2022-01-07 02:00:00,2022-01-07 02:00:00,0.8824628223506422,2022,1,7,0.9948645481119787,10.83110830347043
2022-01-07 03:00:00,2022-01-07 03:00:00,0.3481532399129236,2022,1,7,0.9947940198473452,10.296093438386375
2022-01-07 04:00:00,2022-01-07 04:00:00,0.9468224658492964,2022,1,7,0.9947230118402446,10.894052584251742
2022-01-07 05:00:00,2022-01-07 05:00:00,0.07104246827424743,2022,1,7,0.9946515241249206,10.017557709523455
2022-01-07 06:00:00,2022-01-07 06:00:00,0.2670571230009289,2022,1,7,0.9945795567358485,10.212852690359416
2022-01-07 07:00:00,2022-01-07 07:00:00,0.23134471337465334,2022,1,7,0.9945071097077347,10.176415810452001
2022-01-07 08:00:00,2022-01-07 08:00:00,0.8783996143114429,2022,1,7,0.9944341830755171,10.822741445066614
2022-01-07 09:00:00,2022-01-07 09:00:00,0.2940283490758204,2022,1,7,0.9943607768743647,10.237636117819466
2022-01-07 10:00:00,2022-01-07 10:00:00,0.6871925934300069,2022,1,7,0.994286891139678,10.630061504826788
2022-01-07 11:00:00,2022-01-07 11:00:00,0.3920013192750257,2022,1,7,0.9942125259070885,10.334126578345911
2022-01-07 12:00:00,2022-01-07 12:00:00,0.1404910368545621,2022,1,7,0.994137681212459,10.081867848979153
2022-01-07 13:00:00,2022-01-07 13:00:00,0.7240511795669545,2022,1,7,0.9940623570918838,10.664674750485792
2022-01-07 14:00:00,2022-01-07 14:00:00,0.14089106862553424,2022,1,7,0.9939865535816881,10.080756604442415
2022-01-07 15:00:00,2022-01-07 15:00:00,0.9987506273500943,2022,1,7,0.9939102707184282,10.937853334534378
2022-01-07 16:00:00,2022-01-07 16:00:00,0.4152871850388159,2022,1,7,0.993833508538892,10.353622270427735
2022-01-07 17:00:00,2022-01-07 17:00:00,0.2613677866955576,2022,1,7,0.993756267080098,10.19893045749654
2022-01-07 18:00:00,2022-01-07 18:00:00,0.2669597151244998,2022,1,7,0.9936785463792964,10.203745178917464
2022-01-07 19:00:00,2022-01-07 19:00:00,0.6754945087563022,2022,1,7,0.9936003464739682,10.611497973495984
2022-01-07 20:00:00,2022-01-07 20:00:00,0.40239807330633914,2022,1,7,0.9935216674018256,10.337614747324594
2022-01-07 21:00:00,2022-01-07 21:00:00,0.3777829886688574,2022,1,7,0.9934425092008116,10.312208080676973
2022-01-07 22:00:00,2022-01-07 22:00:00,0.06554845568220158,2022,1,7,0.9933628719091006,9.999177174773207
2022-01-07 23:00:00,2022-01-07 23:00:00,0.6587937607152764,2022,1,7,0.9932827555650979,10.591621316366256
2022-01-08 00:00:00,2022-01-08 00:00:00,0.3431493781164656,2022,1,8,0.99320216020744,10.275170980190865
2022-01-08 01:00:00,2022-01-08 01:00:00,0.24960943951736403,2022,1,8,0.9931210858749941,10.180820298267307
2022-01-08 02:00:00,2022-01-08 02:00:00,0.1283518857885908,2022,1,8,0.9930395326068586,10.058747211857177
2022-01-08 03:00:00,2022-01-08 03:00:00,0.5640715191056921,2022,1,8,0.9929575004423629,10.493646523529321
2022-01-08 04:00:00,2022-01-08 04:00:00,0.39442676520727094,2022,1,8,0.992874989421067,10.32317665941794
2022-01-08 05:00:00,2022-01-08 05:00:00,0.1704621146544092,2022,1,8,0.9927919995827623,10.098382110482031
2022-01-08 06:00:00,2022-01-08 06:00:00,0.6193276767900113,2022,1,8,0.9927085309674709,10.54641298646472
2022-01-08 07:00:00,2022-01-08 07:00:00,0.39749368175613964,2022,1,8,0.9926245836154458,10.323739517910598
2022-01-08 08:00:00,2022-01-08 08:00:00,0.30882854828054995,2022,1,8,0.9925401575671708,10.234230123952258
2022-01-08 09:00:00,2022-01-08 09:00:00,0.46394807388860027,2022,1,8,0.9924552528633608,10.388500602522209
2022-01-08 10:00:00,2022-01-08 10:00:00,0.9992490092962117,2022,1,8,0.992369869544961,10.922947704745821
2022-01-08 11:00:00,2022-01-08 11:00:00,0.07079215141400974,2022,1,8,0.9922840076531481,9.99363222794549
2022-01-08 12:00:00,2022-01-08 12:00:00,0.074266817556082,2022,1,8,0.992197667229329,9.996243489849371
2022-01-08 13:00:00,2022-01-08 13:00:00,0.3307756509891656,2022,1,8,0.992110848315142,10.251884134140585
2022-01-08 14:00:00,2022-01-08 14:00:00,0.9329399386405852,2022,1,8,0.9920235509524553,10.853175448165137
2022-01-08 15:00:00,2022-01-08 15:00:00,0.4868527162550865,2022,1,8,0.9919357751833687,10.406210468088773
2022-01-08 16:00:00,2022-01-08 16:00:00,0.2030489624171251,2022,1,8,0.9918475210502122,10.121524172919248
2022-01-08 17:00:00,2022-01-08 17:00:00,0.6401174972348633,2022,1,8,0.9917587885955467,10.55770538319033
2022-01-08 18:00:00,2022-01-08 18:00:00,0.34408258111517864,2022,1,8,0.9916695778621636,10.260778359736815
2022-01-08 19:00:00,2022-01-08 19:00:00,0.12589103304041416,2022,1,8,0.991579888893085,10.041689921971264
2022-01-08 20:00:00,2022-01-08 20:00:00,0.9533961216625154,2022,1,8,0.9914897217315638,10.868293338978154
2022-01-08 21:00:00,2022-01-08 21:00:00,0.16168315911023134,2022,1,8,0.9913990764210834,10.075673923321064
2022-01-08 22:00:00,2022-01-08 22:00:00,0.33084589891699556,2022,1,8,0.9913079530053578,10.243925428970574
2022-01-08 23:00:00,2022-01-08 23:00:00,0.3890714736053196,2022,1,8,0.9912163515283313,10.301234988888632
2022-01-09 00:00:00,2022-01-09 00:00:00,0.7902617036830503,2022,1,9,0.9911242720341794,10.701504424024845
2022-01-09 01:00:00,2022-01-09 01:00:00,0.4415480637003443,2022,1,9,0.9910317145673073,10.351865209373416
2022-01-09 02:00:00,2022-01-09 02:00:00,0.46651995502068677,2022,1,9,0.9909386791723515,10.375906746744201
2022-01-09 03:00:00,2022-01-09 03:00:00,0.709011557721203,2022,1,9,0.9908451658941783,10.617463216662985
2022-01-09 04:00:00,2022-01-09 04:00:00,0.19118096435557064,2022,1,9,0.9907511747778849,10.098692712134419
2022-01-09 05:00:00,2022-01-09 05:00:00,0.676540348526314,2022,1,9,0.9906567058687987,10.583107407214301
2022-01-09 06:00:00,2022-01-09 06:00:00,0.6383328256357603,2022,1,9,0.9905617592124779,10.54395041776054
2022-01-09 07:00:00,2022-01-09 07:00:00,0.6137235425847059,2022,1,9,0.9904663348547105,10.518386891131811
2022-01-09 08:00:00,2022-01-09 08:00:00,0.5979588932575958,2022,1,9,0.9903704328415154,10.50166322167275
2022-01-09 09:00:00,2022-01-09 09:00:00,0.49227185473881796,2022,1,9,0.9902740532191414,10.395012386930231
2022-01-09 10:00:00,2022-01-09 10:00:00,0.174364189023412,2022,1,9,0.9901771960340682,10.076136149364094
2022-01-09 11:00:00,2022-01-09 11:00:00,0.5156872576174257,2022,1,9,0.9900798613330053,10.41648587094748
2022-01-09 12:00:00,2022-01-09 12:00:00,0.29141044783127534,2022,1,9,0.9899820491628926,10.191230939460201
2022-01-09 13:00:00,2022-01-09 13:00:00,0.7249891149964199,2022,1,9,0.9898837595709004,10.623826710705425
2022-01-09 14:00:00,2022-01-09 14:00:00,0.8943404220165977,2022,1,9,0.989784992604429,10.792190348060887
2022-01-09 15:00:00,2022-01-09 15:00:00,0.426883676812602,2022,1,9,0.9896857483111093,10.323741159923696
2022-01-09 16:00:00,2022-01-09 16:00:00,0.052392098716671276,2022,1,9,0.9895860267388021,9.948252366104693
2022-01-09 17:00:00,2022-01-09 17:00:00,0.5980427396205309,2022,1,9,0.9894858279355984,10.492901018976514
2022-01-09 18:00:00,2022-01-09 18:00:00,0.3209704635593973,2022,1,9,0.9893851519498194,10.214821983057591
2022-01-09 19:00:00,2022-01-09 19:00:00,0.9864015551268593,2022,1,9,0.9892839988300164,10.879241543427023
2022-01-09 20:00:00,2022-01-09 20:00:00,0.3626763540371031,2022,1,9,0.9891823686249708,10.25450004028681
2022-01-09 21:00:00,2022-01-09 21:00:00,0.9962947225896114,2022,1,9,0.989080261383694,10.887097336426551
2022-01-09 22:00:00,2022-01-09 22:00:00,0.8393972573333863,2022,1,9,0.9889776771554276,10.729174028887662
2022-01-09 23:00:00,2022-01-09 23:00:00,0.6133626057351329,2022,1,9,0.9888746159896432,10.502108765631565
2022-01-10 00:00:00,2022-01-10 00:00:00,0.982815765326375,2022,1,10,0.9887710779360422,10.870526544686797
2022-01-10 01:00:00,2022-01-10 01:00:00,0.5174128011178076,2022,1,10,0.9886670630445564,10.404083431563372
2022-01-10 02:00:00,2022-01-10 02:00:00,0.23430630088111504,2022,1,10,0.9885625713653472,10.119932014534587
2022-01-10 03:00:00,2022-01-10 03:00:00,0.6347988558659826,2022,1,10,0.9884576029488059,10.519374885354042
2022-01-10 04:00:00,2022-01-10 04:00:00,0.49479544012654064,2022,1,10,0.9883521578455541,10.378317018582083
2022-01-10 05:00:00,2022-01-10 05:00:00,0.4343203658677399,2022,1,10,0.9882462361064427,10.316782726932166
2022-01-10 06:00:00,2022-01-10 06:00:00,0.9505507655915423,2022,1,10,0.988139837782553,10.831949143417072
2022-01-10 07:00:00,2022-01-10 07:00:00,0.8468130998530439,2022,1,10,0.9880329629251958,10.727142729105003
2022-01-10 08:00:00,2022-01-10 08:00:00,0.06766306336128669,2022,1,10,0.987925611585912,9.946919179220407
2022-01-10 09:00:00,2022-01-10 09:00:00,0.9499011143772373,2022,1,10,0.9878177838164719,10.828078952541956
2022-01-10 10:00:00,2022-01-10 10:00:00,0.6197828472332843,2022,1,10,0.987709479668876,10.496877643922044
2022-01-10 11:00:00,2022-01-10 11:00:00,0.32680650444557535,2022,1,10,0.9876006991953541,10.202813496399116
2022-01-10 12:00:00,2022-01-10 12:00:00,0.056267405964690265,2022,1,10,0.9874914424483661,9.93118183044835
2022-01-10 13:00:00,2022-01-10 13:00:00,0.6869171443484701,2022,1,10,0.9873817094806012,10.560734239154483
2022-01-10 14:00:00,2022-01-10 14:00:00,0.477013392509824,2022,1,10,0.9872715003449786,10.349728395959609
2022-01-10 15:00:00,2022-01-10 15:00:00,0.4973331440959715,2022,1,10,0.9871608150946469,10.368941295042442
2022-01-10 16:00:00,2022-01-10 16:00:00,0.5998804256475837,2022,1,10,0.9870496537829845,10.470376963477428
2022-01-10 17:00:00,2022-01-10 17:00:00,0.5502502632004487,2022,1,10,0.9869380164635992,10.41963042783644
2022-01-10 18:00:00,2022-01-10 18:00:00,0.14182369315882937,2022,1,10,0.9868259031903286,10.010082725062114
2022-01-10 19:00:00,2022-01-10 19:00:00,0.8127093357773639,2022,1,10,0.9867133140172395,10.679842475949759
2022-01-10 20:00:00,2022-01-10 20:00:00,0.04897623197670986,2022,1,10,0.9866002489986284,9.914978721962994
